,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Neighborhood_rich,YrSoldBuket,YearBuiltBuket,GarageYrBltBuket,hasPool,has3SsnPorch,hasEnclosedPorch,hasGarage,isMasVnrAreaZero,hasOpenPorchSF,hasWoodDeckSF,isBsmtUnfSFZero,is2ndFlrSFZero,hasBsmtFinSF1,hasTotalBsmtSF,hasGarageArea,isOverallQualPool,SalePrice
1061,30,C (all),4.7957905456,9.79818259089,Grvl,NA,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,3,1,SBrkr,6.79682371827,0,0,6.79682371827,0.0,0.0,1,0,2,1,3,6,Typ,0,0,Detchd,1994.0,2,3.0,1248.0,3,3,2,0.0,3.04452243772,0,0,0,0,0,0,Shed,560,8,2008,ConLD,Normal,0,4,4,3,0,0,0,1,0,1,0,1,0,0,1,1,0,11.3022167793
1062,190,RM,4.45434729625,9.51789859843,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,662.0,662.0,GasA,3,0,SBrkr,7.26052259809,915,0,7.75705114203,0.0,0.0,2,0,5,2,3,10,Min2,0,0,Detchd,1945.0,1,2.0,560.0,3,3,2,0.0,4.06044301055,0,0,0,0,0,0,NA,0,9,2007,WD,Normal,0,2,2,2,0,0,0,1,0,1,0,1,1,0,1,1,0,11.4075760604
1063,30,RM,3.93182563272,8.69968140099,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,4,397.0,1,0.0,706.0,1103.0,GasA,4,1,SBrkr,7.00669522684,0,0,7.00669522684,0.0,0.0,1,0,2,1,4,5,Typ,1,4,Detchd,1976.0,1,2.0,440.0,3,3,2,5.11799381242,4.7957905456,0,0,0,0,0,3,NA,0,7,2006,WD,Normal,0,0,3,3,0,0,0,1,0,1,1,1,0,1,1,1,0,11.6127798497
1064,20,RL,4.3040650932,9.30574145674,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,3,3,2,4,740.0,3,230.0,184.0,1154.0,GasA,5,1,SBrkr,7.05185562296,0,0,7.05185562296,0.0,0.0,1,1,3,1,3,6,Typ,1,1,Attchd,1966.0,2,2.0,480.0,3,3,2,0.0,4.07753744391,0,0,0,0,0,3,NA,0,11,2009,WD,Normal,0,7,6,2,0,0,0,1,1,1,0,1,0,1,1,1,0,11.9447143749
1065,60,RL,4.39444915467,9.54688403462,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,5,3,4,6,1201.0,1,0.0,105.0,1306.0,GasA,5,1,SBrkr,7.17548971362,954,0,7.72356247228,1.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,1996.0,2,2.0,533.0,3,3,2,5.6937321388,3.80666248977,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,0,9,8,3,0,0,0,1,0,1,1,1,1,1,1,1,0,12.7007719361
1066,60,RL,4.09434456222,8.96673897876,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,799.0,799.0,GasA,4,1,SBrkr,6.68461172767,772,0,7.36010397299,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1993.0,2,2.0,380.0,3,3,2,0.0,3.7135720667,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,0,7,8,3,0,0,0,1,0,1,0,1,1,0,1,1,0,12.0895444472
1067,60,RL,4.39444915467,9.18615013317,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,3,3,CBlock,3,3,4,6,674.0,2,106.0,0.0,780.0,GasA,3,1,SBrkr,6.68336094577,813,0,7.38523092307,1.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,1964.0,2,2.0,442.0,3,3,2,5.79605775077,4.85981240436,0,0,189,0,0,0,NA,0,6,2008,WD,Normal,0,4,6,2,0,0,0,1,1,1,1,0,1,1,1,1,0,12.031129799
1068,160,RM,3.76120011569,8.28526113407,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,1,5,837.0,1,0.0,105.0,942.0,GasA,4,1,SBrkr,7.16394668434,1230,0,7.83280751652,1.0,0.0,2,1,5,1,3,10,Maj1,1,4,Attchd,1973.0,3,2.0,576.0,3,3,2,6.59167373201,3.04452243772,0,0,0,0,0,4,NA,0,6,2006,WD,Normal,0,0,7,3,0,0,0,1,0,1,1,1,1,1,1,1,0,11.927687225
1069,45,RL,4.11087386417,9.1696225387,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,220.0,1,0.0,625.0,845.0,GasA,3,1,SBrkr,6.79570577517,0,0,6.79570577517,0.0,1.0,1,0,2,1,4,4,Typ,0,0,Detchd,1985.0,1,2.0,576.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,5,2007,WD,Normal,0,2,5,3,0,0,0,1,0,0,0,1,0,1,1,1,0,11.8130374648
1070,20,RL,4.29045944115,9.2255245073,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,3,CBlock,3,3,1,4,586.0,1,0.0,462.0,1048.0,GasA,3,1,SBrkr,6.9555926084,0,0,6.9555926084,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1956.0,1,1.0,286.0,3,3,2,0.0,3.04452243772,0,0,192,0,0,0,NA,0,6,2007,WD,Normal,0,2,6,2,0,0,0,1,1,1,0,1,0,1,1,1,0,11.8130374648
1071,60,RL,4.36944785247,9.36742958722,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,GasA,5,1,SBrkr,6.72142570079,727,0,7.35051617183,0.0,0.0,1,1,4,1,3,8,Typ,0,0,Attchd,1968.0,1,2.0,441.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,0,7,6,2,0,0,0,1,0,0,0,1,1,1,1,1,0,11.9447143749
1072,50,RL,3.93182563272,8.93405972225,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,2,1,FuseA,6.91075078796,454,0,7.2841348062,1.0,1.0,1,0,4,1,3,7,Typ,1,3,Detchd,1954.0,1,1.0,280.0,3,3,1,0.0,0.0,0,0,0,0,0,0,NA,0,8,2006,WD,Normal,0,0,5,2,0,0,0,1,0,0,0,1,1,0,1,1,0,11.4241051802
1073,60,RL,4.33073334029,8.9810529859,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,1,4,535.0,1,0.0,155.0,690.0,GasA,3,1,SBrkr,6.54965074223,728,0,7.26332961748,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1977.0,3,2.0,440.0,3,3,2,5.53338948873,0.0,0,0,0,0,0,3,NA,0,7,2009,WD,Normal,0,7,7,3,0,0,0,1,1,0,1,1,1,1,1,1,0,11.9798054708
1074,20,RL,4.31748811354,9.05450494042,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1240.0,1240.0,GasA,5,1,SBrkr,7.1236727852,0,0,7.1236727852,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2006.0,2,3.0,826.0,3,3,2,4.94875989038,4.54329478227,0,0,0,0,0,0,NA,0,5,2007,WD,Normal,0,2,9,3,0,0,0,1,0,1,1,1,0,0,1,1,0,12.1756185927
1075,70,RL,4.33073334029,9.48235027503,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,410.0,1,0.0,390.0,800.0,GasA,3,1,SBrkr,6.86797440897,780,0,7.46221493977,0.0,0.0,1,1,3,1,3,6,Typ,2,4,Attchd,1940.0,1,1.0,240.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,7,2007,CWD,Normal,0,2,4,2,0,0,0,1,0,0,0,1,1,1,1,1,0,12.2991120673
1076,50,RL,4.11087386417,9.28739400142,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,626.0,1,0.0,170.0,796.0,GasA,4,1,SBrkr,7.00033446028,370,0,7.29097477814,0.0,1.0,2,0,3,1,4,7,Min1,1,3,Attchd,1950.0,1,2.0,566.0,3,3,2,6.0799331951,3.09104245336,0,0,0,0,0,0,Shed,500,4,2006,WD,Normal,0,0,4,2,0,0,0,1,0,1,1,1,1,1,1,1,0,12.0435595984
1077,20,RL,4.3040650932,9.67224882351,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0.0,3,3,CBlock,3,3,2,4,75.0,3,791.0,230.0,1096.0,GasA,5,1,SBrkr,7.00033446028,0,0,7.00033446028,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1969.0,3,1.0,299.0,3,3,2,5.48479693349,3.49650756147,0,0,0,0,0,0,NA,0,3,2006,WD,Abnorml,0,0,7,2,0,0,0,1,0,1,1,1,0,1,1,1,0,11.8407965316
1078,120,RM,3.63758615973,8.39750834847,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,5,1,SBrkr,6.74405918631,0,0,6.74405918631,1.0,0.0,1,0,1,1,4,3,Typ,1,4,Attchd,2004.0,2,2.0,420.0,3,3,2,4.94875989038,0.0,0,0,0,0,0,0,NA,0,5,2006,WD,Normal,0,0,9,3,0,0,0,1,1,0,1,1,0,1,1,1,0,11.9569764694
1079,20,RL,4.18965474203,9.07977600196,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,495.0,1,0.0,495.0,990.0,GasA,4,1,SBrkr,6.89871453433,0,0,6.89871453433,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1996.0,1,1.0,299.0,3,3,2,0.0,4.1743872699,0,0,0,0,0,0,NA,0,4,2007,WD,Normal,0,2,8,3,0,0,0,1,0,1,0,1,0,1,1,1,0,11.7440451224
1080,20,RL,4.39444915467,9.30937089544,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,4,CBlock,3,3,1,5,656.0,1,0.0,602.0,1258.0,GasA,5,1,SBrkr,7.13807303404,0,0,7.13807303404,0.0,1.0,2,0,3,1,4,5,Typ,0,0,Attchd,1971.0,2,2.0,528.0,3,3,2,4.02535169074,0.0,0,216,0,0,0,0,NA,0,10,2008,COD,Abnorml,0,4,7,2,0,1,0,1,1,0,1,1,0,1,1,1,0,11.8844959179
1081,20,RL,4.33073334029,8.92279162397,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,824.0,1,0.0,216.0,1040.0,GasA,2,1,SBrkr,6.94793706861,0,0,6.94793706861,1.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,1963.0,3,1.0,308.0,3,3,2,0.0,0.0,220,0,0,0,0,3,NA,0,6,2010,WD,Normal,0,9,6,2,0,0,1,1,0,0,0,1,0,1,1,1,0,11.798111926
1082,20,RL,4.26267987704,9.07680897935,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1459.0,1459.0,GasA,5,1,SBrkr,7.2861917147,0,0,7.2861917147,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2002.0,2,2.0,527.0,3,3,2,5.2626901889,3.68887945411,0,0,0,0,0,0,NA,0,9,2007,WD,Normal,0,2,9,3,0,0,0,1,1,1,1,1,0,0,1,1,0,12.1652558593
1083,20,RL,4.39444915467,9.08262063037,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,1,4,553.0,1,0.0,698.0,1251.0,GasA,3,1,SBrkr,7.13249755166,0,0,7.13249755166,1.0,0.0,1,0,3,1,3,6,Typ,2,4,Attchd,1964.0,2,1.0,461.0,3,3,2,0.0,4.7621739348,0,0,0,0,0,3,Shed,700,3,2006,WD,Normal,0,0,6,2,0,0,0,1,1,1,0,1,0,1,1,1,0,11.9829353442
1084,60,RL,4.1743872699,9.47516315028,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,5,592.0,1,0.0,99.0,691.0,GasA,4,1,SBrkr,6.53958595562,807,0,7.3125534981,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1995.0,3,2.0,409.0,3,3,2,5.75574221359,3.80666248977,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,0,0,8,3,0,0,0,1,0,1,1,1,1,1,1,1,0,12.1415394577
1085,85,RL,4.3040650932,9.11272754311,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,3,6,747.0,1,0.0,189.0,936.0,GasA,5,1,SBrkr,6.90475076996,0,0,6.90475076996,1.0,0.0,1,0,2,1,4,5,Typ,0,0,Attchd,1992.0,1,2.0,564.0,3,3,2,4.7957905456,0.0,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,0,9,8,3,0,0,0,1,0,0,1,1,0,1,1,1,0,11.8981946685
1086,160,RM,3.09104245336,7.58832367734,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,4,334.0,1,0.0,212.0,546.0,GasA,3,1,SBrkr,6.30444880242,546,0,6.99668148818,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1973.0,2,1.0,286.0,3,3,2,4.7957905456,4.5747109785,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,0,9,7,3,0,0,0,1,0,1,1,1,1,1,1,1,0,11.3326138868
1087,60,FV,4.45434729625,9.26624800391,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1082.0,1082.0,GasA,5,1,SBrkr,6.987490247,871,0,7.5776338326,0.0,0.0,2,1,3,1,4,9,Typ,1,4,Attchd,2005.0,2,3.0,1043.0,3,3,2,5.08140436498,3.93182563272,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,0,7,9,3,0,0,0,1,0,1,1,1,1,0,1,1,0,12.4371883347
1088,160,RM,3.21887582487,7.83320394864,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,SBrkr,6.87832646829,739,0,7.4442486495,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0.0,3.7135720667,0,0,0,0,0,0,NA,0,4,2006,WD,Normal,0,0,9,3,0,0,0,1,1,1,0,1,1,0,1,1,0,11.8313864688
1089,120,FV,3.63758615973,8.10681603895,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,1039.0,1,0.0,208.0,1247.0,GasA,5,1,SBrkr,7.12929754893,0,0,7.12929754893,1.0,0.0,1,1,1,1,4,4,Typ,1,4,Attchd,2005.0,3,2.0,550.0,3,3,2,0.0,4.44265125649,0,0,0,0,0,0,NA,0,4,2006,WD,Normal,0,0,9,3,0,0,0,1,0,1,0,1,0,1,1,1,0,12.1909640838
1090,90,RL,4.11087386417,9.05310159555,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,0,FuseA,6.94793706861,0,0,6.94793706861,0.0,0.0,2,0,2,2,3,6,Typ,0,0,Detchd,1987.0,1,2.0,400.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,6,2009,WD,Normal,0,7,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,11.439289689
1091,160,FV,3.21887582487,7.67832635651,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,1,SBrkr,6.43775164974,628,0,7.1332959549,1.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,1999.0,1,2.0,462.0,3,3,2,0.0,3.89182029811,0,0,0,0,0,0,NA,0,3,2008,WD,Normal,0,4,9,3,0,0,0,1,1,1,0,1,1,1,1,1,0,11.9829353442
1092,50,RL,4.11087386417,9.03610602536,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,2,1,SBrkr,7.23777819192,304,0,7.43543801981,0.0,0.0,2,0,4,1,3,7,Typ,1,4,Detchd,1925.0,1,2.0,576.0,3,3,2,5.83773044717,0.0,128,0,0,0,0,0,NA,0,6,2008,WD,Normal,0,4,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,11.8240872196
1093,20,RL,4.27666611902,9.13032266399,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,864.0,GasA,4,1,SBrkr,7.09090982208,0,0,7.09090982208,1.0,0.0,1,1,1,1,4,6,Typ,0,0,Detchd,1977.0,1,2.0,884.0,3,3,2,0.0,4.1743872699,0,0,0,0,0,3,NA,0,10,2006,WD,Normal,0,0,6,3,0,0,0,1,1,1,0,1,0,1,1,1,0,11.89136875
1094,20,RL,4.31748811354,8.67743954056,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,248.0,3,240.0,448.0,936.0,GasA,5,1,SBrkr,6.84268328224,0,0,6.84268328224,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1956.0,3,1.0,308.0,3,3,2,0.0,0.0,80,0,160,0,0,0,NA,0,5,2010,WD,Normal,0,9,6,2,0,0,1,1,0,0,0,1,0,1,1,1,0,11.7675754353
1095,20,RL,4.36944785247,9.13970329238,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1290.0,1314.0,GasA,4,1,SBrkr,7.18159194461,0,0,7.18159194461,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2006.0,2,2.0,440.0,3,3,2,0.0,3.13549421593,0,0,0,0,0,0,NA,0,3,2007,WD,Normal,0,2,9,3,0,0,0,1,0,1,0,1,0,1,1,1,0,12.0806964799
1096,70,RM,4.11087386417,8.8368098824,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,684.0,684.0,GasA,3,1,SBrkr,6.65157187359,582,0,7.2122944685,0.0,0.0,1,1,3,1,4,7,Typ,0,0,NA,1914.0,0,0.0,0.0,0,0,2,4.91998092583,0.0,115,0,0,0,0,0,NA,0,3,2007,WD,Normal,0,2,3,1,0,0,1,0,0,0,1,1,1,0,1,0,0,11.7519502394
1097,120,RL,4.11087386417,8.21527695894,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,1,SBrkr,6.99301512293,0,0,6.99301512293,0.0,0.0,1,1,2,1,4,5,Typ,0,0,Attchd,1987.0,2,2.0,461.0,3,3,2,0.0,4.31748811354,137,0,0,0,0,0,NA,0,10,2007,WD,Normal,1,2,8,3,0,0,1,1,0,1,0,1,0,0,1,1,0,12.0435595984
1098,50,RM,3.93182563272,8.69968140099,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0.0,0.0,672.0,GasA,3,1,SBrkr,6.63068338564,567,0,7.18916773842,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1936.0,1,1.0,240.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,7,2009,WD,Normal,0,7,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,11.7597933554
1099,20,RL,4.4188406078,9.38269576446,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,3,3,CBlock,4,3,1,5,704.0,1,0.0,567.0,1271.0,GasA,3,1,SBrkr,7.37900812763,0,0,7.37900812763,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1978.0,2,2.0,478.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,4,2009,COD,Abnorml,0,7,7,3,0,0,0,1,1,0,0,1,0,1,1,1,0,11.9640074537
1100,30,RL,4.11087386417,9.03610602536,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,290.0,1,0.0,0.0,290.0,GasA,3,0,FuseF,6.08449941308,0,0,6.08449941308,0.0,0.0,1,0,1,1,2,3,Typ,0,0,Detchd,1930.0,1,1.0,246.0,3,3,0,0.0,0.0,0,0,0,0,0,0,NA,0,1,2009,WD,Normal,0,7,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,11.0021165077
1101,20,RL,4.12713438505,9.18594521514,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,412.0,2,287.0,251.0,950.0,GasA,3,1,SBrkr,6.85751406255,0,0,6.85751406255,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1981.0,1,1.0,280.0,3,3,2,0.0,0.0,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,0,2,7,3,0,0,0,1,0,0,0,1,0,1,1,1,0,11.6910800185
